property_id,society,society_link,name,page_title,bedrooms,baths,built_year,address,description,features,link,parking_spaces,floor,floors_in_building,price,area,area_sqft,servant_quarters,kitchens,store_rooms,price_per_sqft,drawing_room,dining_room,lounge_or_sitting_room,laundry_room,study_room,prayer_room,powder_room,gym,steam_room,other_rooms
1,DHA Defence,https://www.zameen.com/Flats_Apartments/Lahore_DHA_Defence-9-1.html,"2 BHK Flat for sale in DHA Defence, Lahore","Green View Executive Apartments, DHA Phase 5, DHA Defence, Lahore, Punjab",2.0,2.0,2025.0,"Green View Executive Apartments, DHA Phase 5, DHA Defence, Lahore, Punjab","Khurram Developers Offers, Prime Investment Opportunity! 2-Bed Apartment for Sale in Green View Apartments, DHA Phase 5 Experience modern living in the heart of DHA Phase 5 an ideal choice for both residence and investment! Property Details: Location: Green View Apartments, DHA Phase 5 Area: 911 Sqft Bedrooms: 2 with Attached Bathrooms Kitchen & Lounge: Spacious and Functional Layout Parking: Dedicated Parking Space Status: Unfurnished Demand: 270 Lac High Rental Income | Excellent Investment Potential All essential amenities are within walking distance, making it perfect for families and investors alike! Contact Now for Details & Visit",Built in year : 2025 | Parking Spaces : 2 | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Service Elevators in Building | Other Main Features | Furnished | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Sauna | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Facilities for Disabled | Other Facilities,https://www.zameen.com/Property/dha_phase_5_green_view_executive_apartments_2-bed_apartment_for_sale_in_green_view_apartments_dha_phase_5_best_value_for_money-53326250-20757-1.html,2,,,2.7,4.1,1115.1999999999998,1.0,1.0,1.0,24210.903873744624,1,1,1,0,0,0,1,0,0,0
1,DHA Defence,https://www.zameen.com/Flats_Apartments/Lahore_DHA_Defence-9-1.html,"1 BHK Flat for sale in DHA Defence, Lahore","Penta Square By DHA Lahore, DHA Phase 5, DHA Defence, Lahore, Punjab",1.0,1.0,2025.0,"Penta Square By DHA Lahore, DHA Phase 5, DHA Defence, Lahore, Punjab","Khurram Developers Offers, Luxury 1-Bed Apartment for Sale in Penta Square, DHA Phase 5 (F Block) Property Highlights: Size: 800 sq. ft. Floor: 7th Floor Unfurnished 1-Bedroom Apartment Layout: 1 Bed + Bath | Kitchen | Spacious Lounge | Balcony | Car Parking Exclusive Amenities: Secure Gated Community with 24/7 Security Fully Equipped Gym & Swimming Pool Beautifully Landscaped Park Prime DHA Location with All Necessities Nearby Demand: 325 Lacs High Rental Value Ideal for Investors & End Users!",Built in year : 2025 | Parking Spaces : 2 | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Service Elevators in Building | Other Main Features | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Sauna | Jacuzzi | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places,https://www.zameen.com/Property/dha_phase_5_penta_square_by_dha_lahore_luxury_1-bed_apartment_for_sale_in_penta_square_dha_phase_5_high_roi-53207393-11845-1.html,2,,,3.25,3.6,979.2,1.0,1.0,1.0,33190.359477124184,0,0,1,0,0,0,0,0,0,0
1,DHA Defence,https://www.zameen.com/Flats_Apartments/Lahore_DHA_Defence-9-1.html,"2 BHK Flat for sale in DHA Defence, Lahore","Air Avenue Luxury Apartments, DHA Phase 8, DHA Defence, Lahore, Punjab",2.0,2.0,,"Air Avenue Luxury Apartments, DHA Phase 8, DHA Defence, Lahore, Punjab","Properties in the best locations sell fast, so be quick if you want to own one yourself. Be a proud owner of the 1025 Square Feet property at the best location. Take it from us, but it isn't every day that a Flat like this shows up on our radar. So we strongly urge you to not let go of this offer. This property at this price of Rs. 14500000 is surely a righ bargain. To experience the comforts of city life, you can buy a home in Lahore. To fulfill your search for a property in Air Avenue Luxury Apartments, here's what we have. Read below to find out what this property offers. Now you can host your guests with convenience in this drawing room that comes with this property. Never miss an important update by staying connected online through broadband internet access. You can easily host a 3-course dinner party in this large dining room that comes with this Flat. The Flat remains pleasant during summers as well with double glazed windows. Fill the web form and we'll reach out to you as soon as possible.",Double Glazed Windows | Broadband Internet Access | Satellite or Cable TV Ready | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service,https://www.zameen.com/Property/dha_phase_8_air_avenue_luxury_apartments_a_perfect_flat_awaits_you_in_air_avenue_luxury_apartments_lahore-53928972-11699-1.html,,,,1.45,4.6,1251.1999999999998,,,,11588.874680306906,1,1,0,0,0,0,0,0,0,0
1,DHA Defence,https://www.zameen.com/Flats_Apartments/Lahore_DHA_Defence-9-1.html,"3 BHK Flat for sale in DHA Defence, Lahore","Goldcrest Mall & Residency, DHA Phase 4, DHA Defence, Lahore, Punjab",3.0,4.0,2023.0,"Goldcrest Mall & Residency, DHA Phase 4, DHA Defence, Lahore, Punjab",3 BEDROOM 4 WASHROOM ALL KITCHEN APPLIANCES The lounge sofa is from Cara Cole designer company USA Bedroom furniture is from Kit & Kaboodle Remote control curtains in all bedrooms including lounge Massage chair,Built in year : 2023 | Parking Spaces : 4 | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor : 11 | Floors in Building : 14 | Elevators : 6 | Service Elevators in Building | Other Main Features | Furnished | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Other Business and Communication Facilities | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Other Community Facilities | Sauna | Jacuzzi | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Laundry or Dry Cleaning Facility | Communal/Shared Kitchen | Facilities for Disabled | Pets Allowed | Other Facilities,https://www.zameen.com/Property/dha_phase_4_goldcrest_mall_residency_3_bedroom_fully_furnished_apartment_available_for_sale-53738674-9966-1.html,4,11,14,7.4,8.7,2366.3999999999996,1.0,1.0,1.0,31271.129141311703,1,1,1,1,1,1,1,1,1,1
1,DHA Defence,https://www.zameen.com/Flats_Apartments/Lahore_DHA_Defence-9-1.html,"2 BHK Flat for sale in DHA Defence, Lahore","Goldcrest Mall & Residency, DHA Phase 4, DHA Defence, Lahore, Punjab",2.0,4.0,2022.0,"Goldcrest Mall & Residency, DHA Phase 4, DHA Defence, Lahore, Punjab",2 Bed Room + Made Fully Furnished Microwave Washing Machine Fridge Centrel Ac Hot Plate Etc Parking Beautiful View,Built in year : 2022 | Parking Spaces : 2 | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor : 8 | Floors in Building : 14 | Elevators : 4 | Service Elevators in Building | Other Main Features | Furnished | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Other Business and Communication Facilities | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Other Community Facilities | Sauna | Jacuzzi | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Laundry or Dry Cleaning Facility | Communal/Shared Kitchen | Facilities for Disabled | Pets Allowed | Other Facilities,https://www.zameen.com/Property/dha_phase_4_goldcrest_mall_residency_2_bedroom_apartment_available_for_sale-52641607-9966-1.html,2,8,14,4.4,7.7,2094.4,,1.0,1.0,21008.403361344535,1,1,1,1,1,1,1,1,1,0
1,DHA Defence,https://www.zameen.com/Flats_Apartments/Lahore_DHA_Defence-9-1.html,"3 BHK Flat for sale in DHA Defence, Lahore","Goldcrest Mall & Residency, DHA Phase 4, DHA Defence, Lahore, Punjab",3.0,4.0,2024.0,"Goldcrest Mall & Residency, DHA Phase 4, DHA Defence, Lahore, Punjab",3 Bedroom Specifically Fully Furnished 4 Bathroom TV Lounge Open Kitchen Laundry Area Central Air-Conditioning Etc,Built in year : 2024 | Parking Spaces | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor | Floors in Building : 14 | Elevators | Service Elevators in Building | Other Main Features | Furnished | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Other Business and Communication Facilities | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Other Community Facilities | Sauna | Jacuzzi | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Laundry or Dry Cleaning Facility | Communal/Shared Kitchen | Facilities for Disabled | Pets Allowed | Other Facilities,https://www.zameen.com/Property/dha_phase_4_goldcrest_mall_residency_3_bed_apartment_available_for_sale-52891433-9966-1.html,TRUE,TRUE,14,5.0,8.7,2366.3999999999996,,1.0,,21129.141311697094,1,1,1,1,1,1,1,1,1,1
1,DHA Defence,https://www.zameen.com/Flats_Apartments/Lahore_DHA_Defence-9-1.html,"2 BHK Flat for sale in DHA Defence, Lahore","DHA Phase 8 - Ex Air Avenue, DHA Phase 8, DHA Defence, Lahore, Punjab",2.0,2.0,2025.0,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8, DHA Defence, Lahore, Punjab","Flat comes with different bedroom options, so book the one that best suits your needs. Looking for a multi-purpose property? Well, stop searching further, because this Lahore has the best one yet. The prime location of DHA Phase 8 - Ex Air Avenue will also ensure that your real estate asset will have great market value. This appealing 1000 Square Feet property has been carefully curated for your needs. This property is at the top of our offers for a reason - we believe the buying process for this property is going to be very smooth. Take our word and book your Flat today, as you won't get a better Rs. 22500000 than this. Some of the salient features of this property are described here. A luxurious drawing room like this will surely inspire awe in your guests. Vigilant security staff is on duty round the clock to ensure the safety of the residents. The building has a service elevator that you can use to transport your luggage conveniently to your floor. Double-glazed windows in the Flat adds to the design of the property. 24/7 waste disposal services ensures the society looks and feels clean. The apartment lobby is well-designed to facilitate visitors. Give your formal clothes for dry cleaning to the dry cleaning facility nearby. You can request information using our contact form.",Built in year : 2025 | Parking Spaces | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floors in Building : 1 | Elevators : 2 | Service Elevators in Building | Other Main Features | Furnished | Broadband Internet Access | Satellite or Cable TV Ready | Intercom | Other Business and Communication Facilities | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Other Community Facilities | Sauna | Jacuzzi | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Laundry or Dry Cleaning Facility | Communal/Shared Kitchen | Facilities for Disabled | Other Facilities,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_get_this_amazing_facing_park_1000_square_feet_flat_available_in_dha_phase_8_-_ex_air_avenue-53861975-407-1.html,TRUE,,1,2.25,4.4,1196.8000000000002,,1.0,1.0,18800.133689839568,1,1,1,1,1,1,1,1,1,1
1,DHA Defence,https://www.zameen.com/Flats_Apartments/Lahore_DHA_Defence-9-1.html,"1 BHK Flat for sale in DHA Defence, Lahore","DHA Phase 6, DHA Defence, Lahore, Punjab",1.0,1.0,2021.0,"DHA Phase 6, DHA Defence, Lahore, Punjab","Looking for a solid rental option in a premium location? This 1-bed apartment in DHA Phase 6 offers upscale living with easy access to commercial areas and major roads. Rental: PKR 260,000/month Modern layout & quality finishes Peaceful yet central location Excellent ROI potential",Built in year : 2021 | Parking Spaces | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor : 7 | Floors in Building : 18 | Elevators : 6 | Service Elevators in Building | Other Main Features | Furnished | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Other Business and Communication Facilities | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Other Community Facilities | Sauna | Jacuzzi | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Facilities for Disabled | Other Facilities,https://www.zameen.com/Property/dha_defence_dha_phase_6_premium_1-bed_apartment_for_sale_dha_phase_6-53560595-1448-1.html,TRUE,7,18,2.6,2.8,761.5999999999999,,1.0,,34138.65546218488,1,1,1,1,1,1,1,1,1,1
1,DHA Defence,https://www.zameen.com/Flats_Apartments/Lahore_DHA_Defence-9-1.html,"2 BHK Flat for sale in DHA Defence, Lahore","DHA Phase 8 - Ex Air Avenue, DHA Phase 8, DHA Defence, Lahore, Punjab",2.0,2.0,2025.0,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8, DHA Defence, Lahore, Punjab","Wasif Estate Offers: Tower A 2 Beds Apartment for Sale In Ex Air Avenue DHA Phase 8 Airport Road Lahore. It Includes: 2 Bedrooms 2 Baths Kitchen TV Lounge Dinning Powder Room Store Room Car Parking Washrooms With Imported Fitting Nearby Shopping Malls, Restaurants Nearby Ring Road And Allama Iqbal International Airport All Other Facilities Are Available Here. We Deal In All Types Of Property More Options Are Also Available For More Information Call Us Now.",Built in year : 2025 | Parking Spaces : 2 | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Other Main Features | Broadband Internet Access | Satellite or Cable TV Ready | Intercom | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Facilities for Disabled,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_air_avenue_tower_a_brand_new_2_beds_apartment_for_sale_in_ex_air_avenue_dha_phase_8_airport_road_lahore-53934784-407-1.html,2,,,2.1,4.5,1224.0,,1.0,1.0,17156.86274509804,1,1,1,1,1,1,1,0,1,1
1,DHA Defence,https://www.zameen.com/Flats_Apartments/Lahore_DHA_Defence-9-1.html,"2 BHK Flat for sale in DHA Defence, Lahore","Air Avenue Luxury Apartments, DHA Phase 8, DHA Defence, Lahore, Punjab",2.0,2.0,2020.0,"Air Avenue Luxury Apartments, DHA Phase 8, DHA Defence, Lahore, Punjab","2 Bed Fully Furnished And Luxury Apartment Is For Sale In Dha Phase 8 Lahore There Are Apartments On Almost Every Floor Equipped With Central Heating And Cooling Systems And Very Beautiful Construction. Generator Backup And CCTV Security Monitoring Is Available 24 7 Very Solid Construction Is Done. The Apartments Is Satuated In The Heart Of DHA Phase 8. This Apartment Is Very Good In Terms Of Future Investment. Your Priority Is Our Priority Hence We Provide You With This Apartment That You Deserve To Enjoy An Absolutely Comfortable Lifestyle. It Is An Ideal Unique Plot For Families To Enjoy. The Location Is Upscale And Super Lively. Connecting To The Ring Road. Very Near To Airport. Apart From Small Mosques, There Is Also A Famous Jamia Masjid Close By. These Will Enable You To Meet Your Recreational Needs. On The Other Hand, There Are Several Academically Popular Schools And Colleges Less Than Blocks Away. Invest With Us Today And Secure You Future. For Any Other Requirement Or Further Information You May Contact Us. A&A Properties",Built in year : 2020 | Parking Spaces | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Elevators | Service Elevators in Building | Other Main Features | Furnished | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Other Community Facilities | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Facilities for Disabled | Other Facilities,https://www.zameen.com/Property/dha_phase_8_air_avenue_luxury_apartments_2_bed_fully_furnished_and_fully_luxury_apartment_is_for_sale_in_dha_phase_8_lahore-53812451-11699-1.html,TRUE,,,1.85,4.5,1224.0,,,,15114.37908496732,1,1,1,0,0,0,1,0,0,0
1,DHA Defence,https://www.zameen.com/Flats_Apartments/Lahore_DHA_Defence-9-1.html,"2 BHK Flat for sale in DHA Defence, Lahore","Air Avenue Luxury Apartments, DHA Phase 8, DHA Defence, Lahore, Punjab",2.0,2.0,2022.0,"Air Avenue Luxury Apartments, DHA Phase 8, DHA Defence, Lahore, Punjab","Zaryab Mark &Amp Developers Offer A Furnished 2 Bed Apartment For Sale In Air Avenue Luxury Apartments, DHA Phase 8, Lahore - Tower C - LG Floor - Area = 1020 Sqft - 2 Bedrooms With Attached Washrooms - Kitchen, Living Room, Pantry And Balcony - Original Pictures Attached, Furniture Included - 3 ACs, Microwave, Fridge, Geyser, Stove &Amp Hood, LCD, 2 Beds, Dining Table 6 Seater, Sofa Set (3+2+1), Dressing Tables And Side Tables - Investor Rate - Price: 2.25 Cr Contact For Queries &Amp Visit",Built in year : 2022 | Parking Spaces : 1 | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor : 5 | Floors in Building : 8 | Elevators : 2 | Service Elevators in Building | Other Main Features | Furnished | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Other Business and Communication Facilities | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Other Community Facilities | Sauna | Jacuzzi | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Laundry or Dry Cleaning Facility | Communal/Shared Kitchen | Facilities for Disabled | Pets Allowed | Other Facilities,https://www.zameen.com/Property/dha_phase_8_air_avenue_luxury_apartments_fully_furnished_2_bed_apartment_for_sale_original_pictures_attached-53082561-11699-1.html,1,5,8,2.25,4.5,1224.0,1.0,1.0,1.0,18382.352941176472,1,1,1,1,0,1,0,0,0,1
1,DHA Defence,https://www.zameen.com/Flats_Apartments/Lahore_DHA_Defence-9-1.html,"2 BHK Flat for sale in DHA Defence, Lahore","Defence Raya, DHA Defence, Lahore, Punjab",2.0,2.0,2019.0,"Defence Raya, DHA Defence, Lahore, Punjab","Zaryab Mark & Developers offer a 2 Bed Apartment for sale in DHA Raya 18Green Condominium Apartments, Lahore. - Beautiful Golf Course View (All windows are properly facing golf with Category A view) - Tower A - 2nd Floor - Area = 1,692 Sqft - 2 Bedrooms with attached washrooms - 2 Balconies - 1 Maids room with attached bath - Kitchen, Lounge + Dining, Store room & Powder room - Ready to move in - Price: 7.15 Cr",Built in year : 2019 | Parking Spaces : 1 | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor : 4 | Floors in Building : 7 | Elevators : 1 | Service Elevators in Building | Other Main Features | Furnished | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Other Business and Communication Facilities | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Other Community Facilities | Sauna | Jacuzzi | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Laundry or Dry Cleaning Facility | Communal/Shared Kitchen | Facilities for Disabled | Pets Allowed | Other Facilities,https://www.zameen.com/Property/dha_defence_defence_raya_2_bed_golf_view_apartment_for_sale_in_dha_raya_18green_condominium_apartments_lahore-50704008-8172-1.html,1,4,7,7.15,7.5,2040.0,1.0,1.0,1.0,35049.01960784314,1,1,1,1,1,1,1,1,1,1
1,DHA Defence,https://www.zameen.com/Flats_Apartments/Lahore_DHA_Defence-9-1.html,"1 BHK Flat for sale in DHA Defence, Lahore","NSIT City, DHA Defence, Lahore, Punjab",1.0,1.0,2028.0,"NSIT City, DHA Defence, Lahore, Punjab","Discover a perfect blend of comfort, luxury, and investment security with this stunning residential apartment located in the prestigious DHA area. Designed to offer an elevated living experience, this apartment features modern architecture, spacious interiors, and high-quality fittings that create a stylish and welcoming atmosphere. The layout includes well-lit bedrooms, a contemporary kitchen, elegant bathrooms, and an open living space that enhances comfort and convenience for residents. Beyond its beautiful design, this apartment stands out as a premium investment opportunity, offering an impressive 10% annual rental yield. DHA is known for its high rental demand, secure environment, and refined lifestyle, making it one of the most sought-after locations in the city. This property ensures stable rental income, long-term value appreciation, and a low-risk investment profile. Residents enjoy access to nearby shopping centers, reputable schools, parks, and restaurants, ensuring premium convenience and a high standard of living. Whether youre looking to invest or settle in a sophisticated home, this DHA apartment delivers the perfect mix of luxury, location, and financial return.",Built in year : 2028 | Parking Spaces | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor : 12 | Floors in Building : 18 | Elevators : 8 | Service Elevators in Building | Furnished | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Security Staff | Other Facilities,https://www.zameen.com/Property/dha_defence_nsit_city_modern_dha_apartment_high_10_rental_yield-53508327-22290-1.html,TRUE,12,18,2.0,2.2,598.4000000000001,1.0,,,33422.45989304812,0,0,0,0,0,0,0,0,0,0
1,DHA Defence,https://www.zameen.com/Flats_Apartments/Lahore_DHA_Defence-9-1.html,"Flat for sale in DHA Defence, Lahore","Defence Raya, DHA Defence, Lahore, Punjab",1.0,1.0,2027.0,"Defence Raya, DHA Defence, Lahore, Punjab","Zameen EON , located in the heart of CBD Lahore (In NSIT, Facing DHA Raya), is offering a golden chance for investors and end-users to secure their future in one of the most high-demand locations of Lahore. Key Investment Highlights: 4 Years Flexible Investment Plan Easy monthly installments 12% Per Annum Cashback (100% Tax Exempted) Returns start after Down Payment 100%+ Assured Capital Gain Secure growth over 4 years Possession in 4 Years Live, Rent Out, or Exit through Buy Back option Why Choose Zameen EON ? Prime location in CBD Lahore, directly facing DHA Raya Surrounded by Lahores most premium developments High-end luxury design with modern facilities Guaranteed rental income and solid capital appreciation Trusted project by Zameen Developments Who Should Invest? Investors looking for safe and profitable returns Overseas Pakistanis aiming for secure buy-back and fixed ROI Families planning for a luxury home in DHAs prime surroundings Booking Details: Limited units available at Investor-Exclusive Prices On First Come, First Serve Basis This is not just an apartment, its a complete investment package giving you both cash flow today and guaranteed growth tomorrow.",Built in year : 2027 | Parking Spaces | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor : 9 | Floors in Building : 18 | Elevators | Service Elevators in Building | Other Main Features | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Other Business and Communication Facilities | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Other Community Facilities | Sauna | Jacuzzi | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Laundry or Dry Cleaning Facility | Communal/Shared Kitchen | Facilities for Disabled | Other Facilities,https://www.zameen.com/Property/dha_defence_defence_raya_luxury_residential_apartments_facing_dha_raya-53072036-8172-1.html,TRUE,9,18,1.49,2.0,544.0,,1.0,,27389.70588235294,1,1,1,1,1,1,1,1,1,1
1,DHA Defence,https://www.zameen.com/Flats_Apartments/Lahore_DHA_Defence-9-1.html,"1 BHK Flat for sale in DHA Defence, Lahore","DHA Phase 6, DHA Defence, Lahore, Punjab",1.0,1.0,2027.0,"DHA Phase 6, DHA Defence, Lahore, Punjab","A golden chance to own a high-end 1-Bed Luxury Apartment in Zameen EON , ideally located facing DHA Raya with direct access from DHA Phase 6 in CBD Phase II, NSIT This is not just a home its a Hybrid Model and a complete investment package designed for maximum returns and premium lifestyle. Key Investment Features: 4 Years Easy Installment Plan 12% Per Annum Cashback starts instantly after booking Buy Back Guarantee after 4 Years safe exit plan for investors High Capital Appreciation Potential strong growth expected in CBD Lahore zone Limited units on exclusive investor quota Why Choose Zameen EON ? Prime location DHA Phase 6 surroundings, facing DHA Raya Golf Course Premium lifestyle with luxury facilities & modern design Perfect for secure annual returns + future value growth Ideal for families planning a future home in a prime DHA location Developed with quality, reliability, and timely delivery in mind Who Should Buy? Investors seeking guaranteed cashback + capital growth Overseas Pakistanis looking for secure investment with buy back End-users planning a luxury apartment in DHAs premium neighborhood Booking Details: 1-Bed Apartments starting from Investor Quota Pricing Limited inventory available first come, first serve basis This is your chance to own in Zameen EON delivering both cash flow today and guaranteed appreciation tomorrow.",Built in year : 2027 | Parking Spaces | Lobby in Building | Double Glazed Windows | Central Air Conditioning | Central Heating | Flooring | Electricity Backup | Waste Disposal | Floor : 7 | Floors in Building : 18 | Elevators | Service Elevators in Building | Other Main Features | Furnished | Broadband Internet Access | Satellite or Cable TV Ready | Business Center or Media Room in Building | Conference Room in Building | Intercom | ATM Machines | Other Business and Communication Facilities | Community Lawn or Garden | Community Swimming Pool | Community Gym | First Aid or Medical Centre | Day Care Centre | Kids Play Area | Barbeque Area | Mosque | Community Centre | Other Community Facilities | Sauna | Jacuzzi | Other Healthcare and Recreation Facilities | Nearby Schools | Nearby Hospitals | Nearby Shopping Malls | Nearby Restaurants | Distance From Airport (kms) | Nearby Public Transport Service | Other Nearby Places | Maintenance Staff | Security Staff | Laundry or Dry Cleaning Facility | Communal/Shared Kitchen | Facilities for Disabled | Other Facilities,https://www.zameen.com/Property/dha_defence_dha_phase_6_luxury_residential_apartment_facing_dha_raya_dha_phase_6-53076854-1448-1.html,TRUE,7,18,1.39,2.1,571.2,,,,24334.73389355742,1,1,1,1,1,1,1,1,1,1
